productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extEnergyCost,extPowerCost,extMight,extCardType,extTag,extDomain,extFlavorText
652778,Fury Rune (Alternate Art),Fury Rune Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/652778_200w.jpg,89,24344,https://cpt.tcgcsv.com/B7f7,2025-10-31T04:10:11.627,1,19.36,25.4,50.0,23.3,,Foil,Showcase,007a/298,0,0,0,Rune,,Fury,
652779,Get Excited!,Get Excited,https://tcgplayer-cdn.tcgplayer.com/product/652779_200w.jpg,89,24344,https://cpt.tcgcsv.com/C7f7,2025-10-31T04:10:11.627,1,0.2,0.38,2.0,0.31,,Foil,Common,008/298,2,1,0,Spell,,Fury,"<em>""Everybody, panic!"" -Jinx</em>"
652779,Get Excited!,Get Excited,https://tcgplayer-cdn.tcgplayer.com/product/652779_200w.jpg,89,24344,https://cpt.tcgcsv.com/C7f7,2025-10-31T04:10:11.627,1,0.01,0.2,99.0,0.11,,Normal,Common,008/298,2,1,0,Spell,,Fury,"<em>""Everybody, panic!"" -Jinx</em>"
652780,Hextech Ray,Hextech Ray,https://tcgplayer-cdn.tcgplayer.com/product/652780_200w.jpg,89,24344,https://cpt.tcgcsv.com/D7f7,2025-10-31T04:10:11.627,1,0.75,1.73,3.99,1.38,,Foil,Common,009/298,1,1,0,Spell,,Fury,<em>Destroy. Then Improve. - Viktor</em>
652780,Hextech Ray,Hextech Ray,https://tcgplayer-cdn.tcgplayer.com/product/652780_200w.jpg,89,24344,https://cpt.tcgcsv.com/D7f7,2025-10-31T04:10:11.627,1,0.1,0.25,5.0,0.16,,Normal,Common,009/298,1,1,0,Spell,,Fury,<em>Destroy. Then Improve. - Viktor</em>
652781,Legion Rearguard,Legion Rearguard,https://tcgplayer-cdn.tcgplayer.com/product/652781_200w.jpg,89,24344,https://cpt.tcgcsv.com/F7f7,2025-10-31T04:10:11.627,1,0.15,0.43,99.0,0.34,,Foil,Common,010/298,2,0,2,Unit,Noxus;Trifarian,Fury,<em>The last line of offense.</em>
652781,Legion Rearguard,Legion Rearguard,https://tcgplayer-cdn.tcgplayer.com/product/652781_200w.jpg,89,24344,https://cpt.tcgcsv.com/F7f7,2025-10-31T04:10:11.627,1,0.01,0.2,99.0,0.05,,Normal,Common,010/298,2,0,2,Unit,Noxus;Trifarian,Fury,<em>The last line of offense.</em>
652782,Magma Wurm,Magma Wurm,https://tcgplayer-cdn.tcgplayer.com/product/652782_200w.jpg,89,24344,https://cpt.tcgcsv.com/G7f7,2025-10-31T04:10:11.627,1,0.01,0.2,99.0,0.1,,Normal,Common,011/298,8,1,8,Unit,Freljord,Fury,<em>A river of flame in an ocean of ice.</em>
652782,Magma Wurm,Magma Wurm,https://tcgplayer-cdn.tcgplayer.com/product/652782_200w.jpg,89,24344,https://cpt.tcgcsv.com/G7f7,2025-10-31T04:10:11.627,1,0.07,0.3,5.0,0.28,,Foil,Common,011/298,8,1,8,Unit,Freljord,Fury,<em>A river of flame in an ocean of ice.</em>
652783,Noxus Hopeful,Noxus Hopeful,https://tcgplayer-cdn.tcgplayer.com/product/652783_200w.jpg,89,24344,https://cpt.tcgcsv.com/H7f7,2025-10-31T04:10:11.627,1,0.19,0.29,4.99,0.24,,Normal,Common,012/298,4,0,4,Unit,Noxus;Trifarian,Fury,"<em>First to the front, first to glory.</em>"
652783,Noxus Hopeful,Noxus Hopeful,https://tcgplayer-cdn.tcgplayer.com/product/652783_200w.jpg,89,24344,https://cpt.tcgcsv.com/H7f7,2025-10-31T04:10:11.627,1,2.19,3.1,9.99,2.9,,Foil,Common,012/298,4,0,4,Unit,Noxus;Trifarian,Fury,"<em>First to the front, first to glory.</em>"
652784,Pouty Poro,Pouty Poro,https://tcgplayer-cdn.tcgplayer.com/product/652784_200w.jpg,89,24344,https://cpt.tcgcsv.com/J7f7,2025-10-31T04:10:11.627,1,0.2,0.5,2.0,0.45,,Foil,Common,013/298,2,0,2,Unit,Poro,Fury,"<em>""Braum takes medicine too, see?"" -Braum"
652784,Pouty Poro,Pouty Poro,https://tcgplayer-cdn.tcgplayer.com/product/652784_200w.jpg,89,24344,https://cpt.tcgcsv.com/J7f7,2025-10-31T04:10:11.627,1,0.01,0.2,5.0,0.13,,Normal,Common,013/298,2,0,2,Unit,Poro,Fury,"<em>""Braum takes medicine too, see?"" -Braum"
652785,Sky Splitter,Sky Splitter,https://tcgplayer-cdn.tcgplayer.com/product/652785_200w.jpg,89,24344,https://cpt.tcgcsv.com/K7f7,2025-10-31T04:10:11.627,1,0.09,0.35,2.0,0.32,,Foil,Common,014/298,8,1,0,Spell,,Fury,"<em>""Puny mortals!"" -Volibear</em>"
652785,Sky Splitter,Sky Splitter,https://tcgplayer-cdn.tcgplayer.com/product/652785_200w.jpg,89,24344,https://cpt.tcgcsv.com/K7f7,2025-10-31T04:10:11.627,1,0.01,0.2,99.0,0.09,,Normal,Common,014/298,8,1,0,Spell,,Fury,"<em>""Puny mortals!"" -Volibear</em>"
652786,Captain Farron,Captain Farron,https://tcgplayer-cdn.tcgplayer.com/product/652786_200w.jpg,89,24344,https://cpt.tcgcsv.com/L7f7,2025-10-31T04:10:11.627,1,0.08,0.25,99.0,0.13,,Normal,Uncommon,015/298,4,1,5,Unit,Noxus;Trifarian,Fury,"<em>""Foward! Always!""</em>"
652786,Captain Farron,Captain Farron,https://tcgplayer-cdn.tcgplayer.com/product/652786_200w.jpg,89,24344,https://cpt.tcgcsv.com/L7f7,2025-10-31T04:10:11.627,1,0.24,0.75,3.94,0.53,,Foil,Uncommon,015/298,4,1,5,Unit,Noxus;Trifarian,Fury,"<em>""Foward! Always!""</em>"
652787,Dangerous Duo,Dangerous Duo,https://tcgplayer-cdn.tcgplayer.com/product/652787_200w.jpg,89,24344,https://cpt.tcgcsv.com/M7f7,2025-10-31T04:10:11.627,1,0.08,0.35,3.95,0.27,,Foil,Uncommon,016/298,3,0,3,Unit,Bandle City;Mech,Fury,
652787,Dangerous Duo,Dangerous Duo,https://tcgplayer-cdn.tcgplayer.com/product/652787_200w.jpg,89,24344,https://cpt.tcgcsv.com/M7f7,2025-10-31T04:10:11.627,1,0.01,0.2,99.0,0.13,,Normal,Uncommon,016/298,3,0,3,Unit,Bandle City;Mech,Fury,
652788,Iron Ballista,Iron Ballista,https://tcgplayer-cdn.tcgplayer.com/product/652788_200w.jpg,89,24344,https://cpt.tcgcsv.com/N7f7,2025-10-31T04:10:11.627,1,0.2,0.69,5.0,0.63,,Foil,Uncommon,017/298,3,0,0,Gear,,Fury,"<em>""There's no way they can hit us at this dist-AUGH!""</em>"
652788,Iron Ballista,Iron Ballista,https://tcgplayer-cdn.tcgplayer.com/product/652788_200w.jpg,89,24344,https://cpt.tcgcsv.com/N7f7,2025-10-31T04:10:11.627,1,0.07,0.25,99.0,0.22,,Normal,Uncommon,017/298,3,0,0,Gear,,Fury,"<em>""There's no way they can hit us at this dist-AUGH!""</em>"
652789,Noxus Saboteur,Noxus Saboteur,https://tcgplayer-cdn.tcgplayer.com/product/652789_200w.jpg,89,24344,https://cpt.tcgcsv.com/P7f7,2025-10-31T04:10:11.627,1,0.05,0.25,99.0,0.17,,Normal,Uncommon,018/298,3,0,3,Unit,Noxus;Trifarian,Fury,<em>Nothing fails like a perfect plan.</em>
652789,Noxus Saboteur,Noxus Saboteur,https://tcgplayer-cdn.tcgplayer.com/product/652789_200w.jpg,89,24344,https://cpt.tcgcsv.com/P7f7,2025-10-31T04:10:11.627,1,0.05,0.49,4.98,0.4,,Foil,Uncommon,018/298,3,0,3,Unit,Noxus;Trifarian,Fury,<em>Nothing fails like a perfect plan.</em>
652790,Raging Soul,Raging Soul,https://tcgplayer-cdn.tcgplayer.com/product/652790_200w.jpg,89,24344,https://cpt.tcgcsv.com/Q7f7,2025-10-31T04:10:11.627,1,0.19,0.69,5.0,0.56,,Foil,Uncommon,019/298,4,0,4,Unit,Shadow Isles;Spirit,Fury,
652790,Raging Soul,Raging Soul,https://tcgplayer-cdn.tcgplayer.com/product/652790_200w.jpg,89,24344,https://cpt.tcgcsv.com/Q7f7,2025-10-31T04:10:11.627,1,0.01,0.2,99.0,0.09,,Normal,Uncommon,019/298,4,0,4,Unit,Shadow Isles;Spirit,Fury,
652791,Scrapyard Champion,Scrapyard Champion,https://tcgplayer-cdn.tcgplayer.com/product/652791_200w.jpg,89,24344,https://cpt.tcgcsv.com/R7f7,2025-10-31T04:10:11.627,1,0.16,0.41,2.3,0.35,,Foil,Uncommon,020/298,5,1,5,Unit,Bandle City;Mech,Fury,"<em>""Last one standing"" is a bit subjective.</em>"
652791,Scrapyard Champion,Scrapyard Champion,https://tcgplayer-cdn.tcgplayer.com/product/652791_200w.jpg,89,24344,https://cpt.tcgcsv.com/R7f7,2025-10-31T04:10:11.627,1,0.05,0.24,99.0,0.11,,Normal,Uncommon,020/298,5,1,5,Unit,Bandle City;Mech,Fury,"<em>""Last one standing"" is a bit subjective.</em>"
652792,Sun Disc,Sun Disc,https://tcgplayer-cdn.tcgplayer.com/product/652792_200w.jpg,89,24344,https://cpt.tcgcsv.com/S7f7,2025-10-31T04:10:11.627,1,0.6,1.0,2.81,0.88,,Foil,Uncommon,021/298,2,1,0,Gear,,Fury,"<em>""Those who follow me follow destiny!"" - Azir</em>"
652792,Sun Disc,Sun Disc,https://tcgplayer-cdn.tcgplayer.com/product/652792_200w.jpg,89,24344,https://cpt.tcgcsv.com/S7f7,2025-10-31T04:10:11.627,1,0.16,0.36,3.0,0.27,,Normal,Uncommon,021/298,2,1,0,Gear,,Fury,"<em>""Those who follow me follow destiny!"" - Azir</em>"
652793,Thermo Beam,Thermo Beam,https://tcgplayer-cdn.tcgplayer.com/product/652793_200w.jpg,89,24344,https://cpt.tcgcsv.com/T7f7,2025-10-31T04:10:11.627,1,1.69,2.7,5.0,2.66,,Foil,Uncommon,022/298,5,2,0,Spell,,Fury,"<em>""Turn the limiter off, the beam is totally stable."" - Common Last Words</em>"
652793,Thermo Beam,Thermo Beam,https://tcgplayer-cdn.tcgplayer.com/product/652793_200w.jpg,89,24344,https://cpt.tcgcsv.com/T7f7,2025-10-31T04:10:11.627,1,0.15,0.36,3.0,0.26,,Normal,Uncommon,022/298,5,2,0,Spell,,Fury,"<em>""Turn the limiter off, the beam is totally stable."" - Common Last Words</em>"
652794,Unlicensed Armory,Unlicensed Armory,https://tcgplayer-cdn.tcgplayer.com/product/652794_200w.jpg,89,24344,https://cpt.tcgcsv.com/V7f7,2025-10-31T04:10:11.627,1,0.06,0.25,99.0,0.16,,Normal,Uncommon,023/298,2,0,0,Gear,,Fury,
652794,Unlicensed Armory,Unlicensed Armory,https://tcgplayer-cdn.tcgplayer.com/product/652794_200w.jpg,89,24344,https://cpt.tcgcsv.com/V7f7,2025-10-31T04:10:11.627,1,0.2,0.4,2.08,0.35,,Foil,Uncommon,023/298,2,0,0,Gear,,Fury,
652795,Void Seeker,Void Seeker,https://tcgplayer-cdn.tcgplayer.com/product/652795_200w.jpg,89,24344,https://cpt.tcgcsv.com/W7f7,2025-10-31T04:10:11.627,1,1.48,3.49,8.99,1.96,,Foil,Uncommon,024/298,3,1,0,Spell,,Fury,"<em>""It's a good day for a hunt."" -Kai'Sa</em>"
652795,Void Seeker,Void Seeker,https://tcgplayer-cdn.tcgplayer.com/product/652795_200w.jpg,89,24344,https://cpt.tcgcsv.com/W7f7,2025-10-31T04:10:11.627,1,0.15,0.5,7.0,0.26,,Normal,Uncommon,024/298,3,1,0,Spell,,Fury,"<em>""It's a good day for a hunt."" -Kai'Sa</em>"
652796,Blind Fury,Blind Fury,https://tcgplayer-cdn.tcgplayer.com/product/652796_200w.jpg,89,24344,https://cpt.tcgcsv.com/X7f7,2025-10-31T04:10:11.627,1,0.09,0.3,5.0,0.2,,Foil,Rare,025/298,4,2,0,Spell,,Fury,
652797,Brynhir Thundersong,Brynhir Thundersong,https://tcgplayer-cdn.tcgplayer.com/product/652797_200w.jpg,89,24344,https://cpt.tcgcsv.com/Z7f7,2025-10-31T04:10:11.627,1,0.5,1.08,5.0,1.19,,Foil,Rare,026/298,6,0,5,Unit,Freljord,Fury,"<em>""Silence. The sky speaks.""</em>"
652798,Darius - Trifarian,Darius Trifarian,https://tcgplayer-cdn.tcgplayer.com/product/652798_200w.jpg,89,24344,https://cpt.tcgcsv.com/-7f7,2025-10-31T04:10:11.627,1,9.0,11.75,25.86,10.12,,Foil,Rare,027/298,5,1,5,Champion Unit,Noxus;Darius;Trifarian,Fury,"<em>""With overwhelming force.""</em>"
652799,Darius - Trifarian (Alternate Art),Darius Trifarian Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/652799_200w.jpg,89,24344,https://cpt.tcgcsv.com/_7f7,2025-10-31T04:10:11.627,1,20.0,25.0,69.99,23.5,,Foil,Showcase,027a/298,5,1,5,Champion Unit,Noxus;Darius;Trifarian,Fury,"<em>""With overwhelming force.""</em>"
652800,Draven - Showboat,Draven Showboat,https://tcgplayer-cdn.tcgplayer.com/product/652800_200w.jpg,89,24344,https://cpt.tcgcsv.com/08f7,2025-10-31T04:10:11.627,1,1.0,2.99,10.0,2.14,,Foil,Rare,028/298,5,1,3,Champion Unit,Noxus;Draven,Fury,"<em>""Let's admire me for a bit.""</em>"
652801,Falling Star,Falling Star,https://tcgplayer-cdn.tcgplayer.com/product/652801_200w.jpg,89,24344,https://cpt.tcgcsv.com/28f7,2025-10-31T04:10:11.627,1,6.28,8.97,99.0,7.42,,Foil,Rare,029/298,2,2,0,Spell,,Fury,
652802,Jinx - Demolitionist,Jinx Demolitionist,https://tcgplayer-cdn.tcgplayer.com/product/652802_200w.jpg,89,24344,https://cpt.tcgcsv.com/38f7,2025-10-31T04:10:11.627,1,0.1,0.46,10.0,0.3,,Foil,Rare,030/298,3,1,4,Champion Unit,Jinx;Zaun,Fury,"<em>""I really need a new gun. But don't tell my other guns.""</em>"
652803,Jinx - Demolitionist (Alternate Art),Jinx Demolitionist Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/652803_200w.jpg,89,24344,https://cpt.tcgcsv.com/58f7,2025-10-31T04:10:11.627,1,6.69,9.99,53.45,8.99,,Foil,Showcase,030a/298,3,1,4,Champion Unit,Jinx;Zaun,Fury,"<em>""I really need a new gun. But don't tell my other guns.""</em>"
652804,Raging Firebrand,Raging Firebrand,https://tcgplayer-cdn.tcgplayer.com/product/652804_200w.jpg,89,24344,https://cpt.tcgcsv.com/68f7,2025-10-31T04:10:11.627,1,0.1,0.3,3.0,0.19,,Foil,Rare,031/298,6,1,4,Unit,Dragon;Mount Targon,Fury,
652805,Ravenborn Tome,Ravenborn Tome,https://tcgplayer-cdn.tcgplayer.com/product/652805_200w.jpg,89,24344,https://cpt.tcgcsv.com/78f7,2025-10-31T04:10:11.627,1,0.01,0.25,99.0,0.16,,Foil,Rare,032/298,3,0,0,Gear,,Fury,"<em>The book is bound in flame-resistant materials, for obvious reasons.</em>"
652806,Shakedown,Shakedown,https://tcgplayer-cdn.tcgplayer.com/product/652806_200w.jpg,89,24344,https://cpt.tcgcsv.com/88f7,2025-10-31T04:10:11.627,1,0.19,0.58,5.0,0.37,,Foil,Rare,033/298,2,1,0,Spell,,Fury,"<em>""Blink once for yes.""</em>"
652807,Tryndamere - Barbarian,Tryndamere Barbarian,https://tcgplayer-cdn.tcgplayer.com/product/652807_200w.jpg,89,24344,https://cpt.tcgcsv.com/98f7,2025-10-31T04:10:11.627,1,0.15,0.49,90.0,0.3,,Foil,Rare,034/298,7,2,8,Champion Unit,Freljord;Tryndamere,Fury,"<em>""You never stood a chance.""</em>"
652808,Vayne - Hunter,Vayne Hunter,https://tcgplayer-cdn.tcgplayer.com/product/652808_200w.jpg,89,24344,https://cpt.tcgcsv.com/b8f7,2025-10-31T04:10:11.627,1,1.0,2.01,99.0,1.29,,Foil,Rare,035/298,4,1,2,Champion Unit,Demacia;Vayne,Fury,"<em>""On wings of night.""</em>"
652809,Vi - Destructive,Vi Destructive,https://tcgplayer-cdn.tcgplayer.com/product/652809_200w.jpg,89,24344,https://cpt.tcgcsv.com/c8f7,2025-10-31T04:10:11.627,1,2.0,3.74,99.0,2.58,,Foil,Rare,036/298,2,1,3,Champion Unit,Piltover;Vi,Fury,"<em>""Punch first. Ask questions while punching.""</em>"
652810,Immortal Phoenix,Immortal Phoenix,https://tcgplayer-cdn.tcgplayer.com/product/652810_200w.jpg,89,24344,https://cpt.tcgcsv.com/d8f7,2025-10-31T04:10:11.627,1,6.0,12.5,99.0,9.16,,Foil,Epic,037/298,3,1,3,Unit,Spirit,Fury,<em>The memory of every death fuels even brighter flames.</em>
652811,Kadregrin the Infernal,Kadregrin the Infernal,https://tcgplayer-cdn.tcgplayer.com/product/652811_200w.jpg,89,24344,https://cpt.tcgcsv.com/f8f7,2025-10-31T04:10:11.627,1,8.76,12.49,99.0,10.21,,Foil,Epic,038/298,9,2,9,Unit,Demacia;Dragon,Fury,<em>First among flames.</em>
652812,Kai'Sa - Survivor,KaiSa Survivor,https://tcgplayer-cdn.tcgplayer.com/product/652812_200w.jpg,89,24344,https://cpt.tcgcsv.com/g8f7,2025-12-11T21:25:41.46,1,111.0,126.13,200.0,112.75,,Foil,Epic,039/298,4,0,4,Champion Unit,Kai'Sa;The Void,Fury,"<em>""I like it here. I just Might stay.""</em>"
652813,Kai'Sa - Survivor (Alternate Art),KaiSa Survivor Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/652813_200w.jpg,89,24344,https://cpt.tcgcsv.com/h8f7,2025-10-31T04:10:11.627,1,132.67,145.0,399.99,134.14,,Foil,Showcase,039a/298,4,0,4,Champion Unit,Kai'Sa;The Void,Fury,"<em>""I like it here. I just Might stay.""</em>"
652814,Seal of Rage,Seal of Rage,https://tcgplayer-cdn.tcgplayer.com/product/652814_200w.jpg,89,24344,https://cpt.tcgcsv.com/j8f7,2025-10-31T04:10:11.627,1,19.99,25.0,60.0,22.88,,Foil,Epic,040/298,0,1,0,Gear,,Fury,
652815,Volibear - Furious,Volibear Furious,https://tcgplayer-cdn.tcgplayer.com/product/652815_200w.jpg,89,24344,https://cpt.tcgcsv.com/k8f7,2025-10-31T04:10:11.627,1,3.0,5.99,14.99,4.4,,Foil,Epic,041/298,10,2,9,Champion Unit,Freljord;Volibear,Fury,"<em>""I split mountains with my roar!""</em>"
652816,Volibear - Furious (Alternate Art),Volibear Furious Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/652816_200w.jpg,89,24344,https://cpt.tcgcsv.com/l8f7,2025-10-31T04:10:11.627,1,6.0,9.99,100.0,8.59,,Foil,Showcase,041a/298,10,2,9,Champion Unit,Freljord;Volibear,Fury,"<em>""I split mountains with my roar!""</em>"
652817,Calm Rune,Calm Rune,https://tcgplayer-cdn.tcgplayer.com/product/652817_200w.jpg,89,24344,https://cpt.tcgcsv.com/m8f7,2025-10-31T04:10:11.627,1,0.24,0.62,60.0,0.39,,Normal,Common,042/298,0,0,0,Rune,,Calm,
652818,Calm Rune (Alternate Art),Calm Rune Alternate Art,https://tcgplayer-cdn.tcgplayer.com/product/652818_200w.jpg,89,24344,https://cpt.tcgcsv.com/n8f7,2025-10-31T04:10:11.627,1,18.98,22.87,30.56,21.66,,Foil,Showcase,042a/298,0,0,0,Rune,,Calm,
652819,Charm,Charm,https://tcgplayer-cdn.tcgplayer.com/product/652819_200w.jpg,89,24344,https://cpt.tcgcsv.com/p8f7,2025-10-31T04:10:11.627,1,1.5,2.5,10.0,2.04,,Foil,Common,043/298,1,1,0,Spell,,Calm,"<em>""There's no harm in looking."" -Common last words</em>"
652819,Charm,Charm,https://tcgplayer-cdn.tcgplayer.com/product/652819_200w.jpg,89,24344,https://cpt.tcgcsv.com/p8f7,2025-10-31T04:10:11.627,1,0.14,0.25,5.0,0.19,,Normal,Common,043/298,1,1,0,Spell,,Calm,"<em>""There's no harm in looking."" -Common last words</em>"
652820,Clockwork Keeper,Clockwork Keeper,https://tcgplayer-cdn.tcgplayer.com/product/652820_200w.jpg,89,24344,https://cpt.tcgcsv.com/q8f7,2025-10-31T04:10:11.627,1,0.05,0.24,4.99,0.12,,Normal,Common,044/298,2,0,2,Unit,Shurima,Calm,<em>It always goes back for seconds.</em>
